Timestamp,Phone_Number,Zakat,Zakat_Rating,Fitrana,Fitrana_Rating,Sadqa,Sadqa_Rating,Fidya,Fidya_Rating,Flood_Relief,Flood_Relief_Rating,Ramazan_Package,Ramazan_Package_Rating,Kaffara,Kaffara_Rating,Earthquake,Earthquake_Rating,Khairat,Khairat_Rating,Orphan_Care,Orphan_Care_Rating,Khummas,Khummas_Rating,Education,Education_Rating,Marriage,Marriage_Rating,Old_Age_Home,Old_Age_Home_Rating,Aqiqah,Aqiqah_Rating,Engagement
2024-01-23 12:59:00,+92 431 6291264,26,0.26,487,4.87,823,8.23,806,8.06,722,7.22,723,7.23,13,0.13,287,2.87,368,3.68,286,2.86,614,6.14,963,9.63,413,4.13,370,3.7,845,8.45,1
2024-01-23 11:37:00,+1 945 5402488,57,0.57,707,7.07,687,6.87,806,8.06,81,0.81,537,5.37,502,5.02,687,6.87,589,5.89,979,9.79,415,4.15,600,6.0,880,8.8,339,3.39,424,4.24,1
2024-01-23 12:38:00,+91 259 2601336,501,5.01,466,4.66,492,4.92,667,6.67,969,9.69,692,6.92,374,3.74,695,6.95,846,8.46,278,2.78,702,7.02,866,8.66,969,9.69,703,7.03,212,2.12,1
2024-01-23 12:15:00,+91 610 4618006,569,5.69,20,0.2,920,9.2,930,9.3,301,3.01,28,0.28,340,3.4,306,3.06,1,0.01,896,8.96,675,6.75,808,8.08,75,0.75,841,8.41,105,1.05,0
2024-01-23 11:26:00,+1 325 1173553,725,7.25,704,7.04,437,4.37,923,9.23,591,5.91,512,5.12,399,3.99,750,7.5,765,7.65,241,2.41,176,1.76,313,3.13,900,9.0,184,1.84,168,1.68,0
2024-01-23 11:38:00,+91 439 2221607,358,3.58,223,2.23,614,6.14,511,5.11,859,8.59,66,0.66,815,8.15,760,7.6,833,8.33,133,1.33,149,1.49,107,1.07,145,1.45,970,9.7,306,3.06,0
2024-01-23 13:51:00,+81 429 4802119,115,1.15,925,9.25,397,3.97,136,1.36,183,1.83,847,8.47,240,2.4,562,5.62,215,2.15,800,8.0,768,7.68,197,1.97,711,7.11,153,1.53,415,4.15,0
2024-01-23 12:24:00,+1 887 3841052,8,0.08,538,5.38,466,4.66,640,6.4,687,6.87,615,6.15,422,4.22,40,0.4,14,0.14,319,3.19,357,3.57,619,6.19,810,8.1,373,3.73,523,5.23,0
2024-01-23 11:40:00,+61 183 1370876,988,9.88,520,5.2,198,1.98,588,5.88,259,2.59,991,9.91,667,6.67,747,7.47,785,7.85,160,1.6,894,8.94,890,8.9,264,2.64,888,8.88,765,7.65,1
2024-01-23 12:01:00,+44 550 2763558,484,4.84,741,7.41,762,7.62,834,8.34,19,0.19,822,8.22,402,4.02,565,5.65,417,4.17,549,5.49,614,6.14,493,4.93,771,7.71,728,7.28,481,4.81,1
2024-01-23 11:06:00,+81 954 4904866,655,6.55,192,1.92,451,4.51,834,8.34,396,3.96,921,9.21,196,1.96,184,1.84,887,8.87,96,0.96,771,7.71,936,9.36,71,0.71,615,6.15,821,8.21,1
2024-01-23 11:59:00,+81 576 6610592,863,8.63,548,5.48,127,1.27,726,7.26,445,4.45,485,4.85,776,7.76,884,8.84,151,1.51,698,6.98,71,0.71,580,5.8,883,8.83,573,5.73,467,4.67,1
2024-01-23 13:46:00,+81 420 4093550,933,9.33,316,3.16,485,4.85,647,6.47,150,1.5,608,6.08,708,7.08,82,0.82,446,4.46,393,3.93,468,4.68,125,1.25,72,0.72,758,7.58,955,9.55,1
2024-01-23 12:14:00,+61 950 3408016,59,0.59,78,0.78,438,4.38,161,1.61,995,9.95,384,3.84,288,2.88,243,2.43,945,9.45,17,0.17,201,2.01,753,7.53,480,4.8,451,4.51,103,1.03,0
2024-01-23 13:03:00,+44 834 5486358,381,3.81,329,3.29,394,3.94,956,9.56,649,6.49,122,1.22,490,4.9,561,5.61,438,4.38,18,0.18,161,1.61,539,5.39,576,5.76,111,1.11,834,8.34,0
2024-01-23 11:46:00,+92 627 3410116,232,2.32,603,6.03,142,1.42,367,3.67,218,2.18,103,1.03,466,4.66,633,6.33,772,7.72,562,5.62,593,5.93,552,5.52,277,2.77,290,2.9,505,5.05,0
2024-01-23 13:34:00,+61 215 1543708,871,8.71,768,7.68,393,3.93,741,7.41,930,9.3,317,3.17,216,2.16,49,0.49,524,5.24,732,7.32,533,5.33,38,0.38,682,6.82,309,3.09,678,6.78,1
2024-01-23 12:10:00,+1 144 3797739,441,4.41,751,7.51,68,0.68,840,8.4,543,5.43,127,1.27,732,7.32,811,8.11,485,4.85,119,1.19,508,5.08,538,5.38,868,8.68,265,2.65,960,9.6,1
2024-01-23 12:53:00,+44 569 3059463,455,4.55,752,7.52,98,0.98,727,7.27,345,3.45,548,5.48,489,4.89,829,8.29,599,5.99,968,9.68,857,8.57,894,8.94,774,7.74,180,1.8,459,4.59,1
2024-01-23 11:46:00,+44 342 4731348,278,2.78,637,6.37,34,0.34,106,1.06,670,6.7,104,1.04,309,3.09,735,7.35,496,4.96,272,2.72,14,0.14,130,1.3,462,4.62,285,2.85,61,0.61,0
2024-01-23 11:52:00,+92 256 3301123,308,3.08,338,3.38,246,2.46,602,6.02,909,9.09,431,4.31,151,1.51,668,6.68,889,8.89,875,8.75,678,6.78,399,3.99,991,9.91,1,0.01,673,6.73,1
2024-01-23 12:19:00,+92 707 4213998,1,0.01,235,2.35,501,5.01,691,6.91,299,2.99,798,7.98,621,6.21,253,2.53,881,8.81,865,8.65,591,5.91,520,5.2,851,8.51,461,4.61,392,3.92,1
2024-01-23 13:22:00,+61 916 1598505,402,4.02,990,9.9,220,2.2,395,3.95,466,4.66,961,9.61,579,5.79,833,8.33,348,3.48,858,8.58,698,6.98,999,9.99,968,9.68,715,7.15,674,6.74,1
2024-01-23 11:31:00,+44 534 4577804,633,6.33,492,4.92,318,3.18,657,6.57,496,4.96,911,9.11,185,1.85,597,5.97,601,6.01,990,9.9,391,3.91,693,6.93,249,2.49,292,2.92,860,8.6,1
2024-01-23 12:24:00,+1 425 9878006,306,3.06,9,0.09,1000,10.0,781,7.81,341,3.41,933,9.33,26,0.26,170,1.7,953,9.53,469,4.69,816,8.16,594,5.94,663,6.63,783,7.83,673,6.73,1
2024-01-23 13:16:00,+92 227 1382296,588,5.88,150,1.5,998,9.98,364,3.64,608,6.08,239,2.39,447,4.47,461,4.61,795,7.95,38,0.38,343,3.43,452,4.52,14,0.14,525,5.25,137,1.37,0
2024-01-23 11:29:00,+81 356 9900895,394,3.94,222,2.22,168,1.68,27,0.27,417,4.17,448,4.48,372,3.72,712,7.12,153,1.53,42,0.42,880,8.8,1000,10.0,393,3.93,532,5.32,533,5.33,0
2024-01-23 13:39:00,+81 812 2106506,179,1.79,760,7.6,709,7.09,759,7.59,428,4.28,392,3.92,822,8.22,591,5.91,619,6.19,747,7.47,312,3.12,242,2.42,745,7.45,759,7.59,820,8.2,1
2024-01-23 13:24:00,+44 742 6102830,104,1.04,183,1.83,336,3.36,642,6.42,80,0.8,323,3.23,528,5.28,610,6.1,340,3.4,780,7.8,225,2.25,559,5.59,294,2.94,655,6.55,499,4.99,0
2024-01-23 11:26:00,+81 676 5473507,944,9.44,219,2.19,560,5.6,948,9.48,272,2.72,836,8.36,764,7.64,485,4.85,618,6.18,997,9.97,814,8.14,536,5.36,886,8.86,303,3.03,490,4.9,1
2024-01-23 11:33:00,+44 112 4647129,774,7.74,471,4.71,853,8.53,853,8.53,132,1.32,703,7.03,139,1.39,289,2.89,823,8.23,594,5.94,445,4.45,474,4.74,370,3.7,561,5.61,794,7.94,1
2024-01-23 12:33:00,+81 675 7997463,851,8.51,778,7.78,999,9.99,964,9.64,260,2.6,44,0.44,268,2.68,993,9.93,328,3.28,991,9.91,32,0.32,555,5.55,554,5.54,511,5.11,258,2.58,1
2024-01-23 12:01:00,+92 723 4170542,394,3.94,940,9.4,132,1.32,352,3.52,613,6.13,357,3.57,585,5.85,121,1.21,773,7.73,549,5.49,953,9.53,416,4.16,302,3.02,224,2.24,800,8.0,1
2024-01-23 13:17:00,+44 391 6886837,602,6.02,484,4.84,424,4.24,525,5.25,308,3.08,356,3.56,209,2.09,127,1.27,554,5.54,674,6.74,856,8.56,41,0.41,765,7.65,344,3.44,336,3.36,0
2024-01-23 13:26:00,+81 196 8810214,385,3.85,583,5.83,236,2.36,934,9.34,609,6.09,828,8.28,511,5.11,819,8.19,54,0.54,363,3.63,128,1.28,859,8.59,766,7.66,792,7.92,346,3.46,1
2024-01-23 13:38:00,+44 232 1686618,175,1.75,875,8.75,424,4.24,158,1.58,477,4.77,608,6.08,729,7.29,387,3.87,963,9.63,792,7.92,699,6.99,980,9.8,841,8.41,414,4.14,803,8.03,1
2024-01-23 11:46:00,+81 529 5233663,848,8.48,353,3.53,413,4.13,274,2.74,597,5.97,378,3.78,663,6.63,453,4.53,364,3.64,980,9.8,8,0.08,595,5.95,953,9.53,956,9.56,376,3.76,1
2024-01-23 13:19:00,+1 771 3926176,99,0.99,57,0.57,240,2.4,873,8.73,220,2.2,84,0.84,973,9.73,149,1.49,714,7.14,482,4.82,731,7.31,110,1.1,700,7.0,811,8.11,810,8.1,0
2024-01-23 13:49:00,+44 442 9294420,726,7.26,383,3.83,933,9.33,302,3.02,533,5.33,784,7.84,12,0.12,630,6.3,649,6.49,508,5.08,332,3.32,67,0.67,629,6.29,64,0.64,103,1.03,0
2024-01-23 12:35:00,+44 713 8228517,535,5.35,880,8.8,78,0.78,673,6.73,973,9.73,90,0.9,677,6.77,797,7.97,156,1.56,200,2.0,585,5.85,422,4.22,712,7.12,418,4.18,17,0.17,0
2024-01-23 10:57:00,+92 639 5441823,121,1.21,822,8.22,273,2.73,796,7.96,414,4.14,76,0.76,770,7.7,899,8.99,155,1.55,168,1.68,496,4.96,771,7.71,732,7.32,95,0.95,448,4.48,0
2024-01-23 12:23:00,+92 149 1259327,160,1.6,458,4.58,757,7.57,774,7.74,391,3.91,110,1.1,597,5.97,106,1.06,414,4.14,464,4.64,921,9.21,341,3.41,977,9.77,671,6.71,788,7.88,0
2024-01-23 10:56:00,+1 980 9438944,499,4.99,538,5.38,350,3.5,911,9.11,685,6.85,378,3.78,948,9.48,264,2.64,981,9.81,161,1.61,802,8.02,70,0.7,232,2.32,207,2.07,871,8.71,1
2024-01-23 10:55:00,+1 175 6309808,166,1.66,137,1.37,834,8.34,991,9.91,124,1.24,786,7.86,700,7.0,134,1.34,503,5.03,767,7.67,176,1.76,142,1.42,3,0.03,312,3.12,637,6.37,0
2024-01-23 11:24:00,+81 956 6143574,691,6.91,481,4.81,568,5.68,734,7.34,494,4.94,550,5.5,365,3.65,297,2.97,277,2.77,191,1.91,876,8.76,616,6.16,593,5.93,613,6.13,884,8.84,1
2024-01-23 11:54:00,+81 194 4355798,929,9.29,149,1.49,734,7.34,902,9.02,283,2.83,229,2.29,497,4.97,772,7.72,558,5.58,526,5.26,391,3.91,56,0.56,110,1.1,0,0.0,99,0.99,0
2024-01-23 11:59:00,+44 556 8835952,57,0.57,171,1.71,424,4.24,547,5.47,1,0.01,438,4.38,97,0.97,179,1.79,72,0.72,711,7.11,34,0.34,395,3.95,291,2.91,491,4.91,295,2.95,0
2024-01-23 11:14:00,+61 999 2866150,823,8.23,371,3.71,476,4.76,493,4.93,528,5.28,545,5.45,923,9.23,579,5.79,432,4.32,629,6.29,600,6.0,856,8.56,9,0.09,416,4.16,220,2.2,1
2024-01-23 12:23:00,+1 481 5222297,827,8.27,443,4.43,429,4.29,608,6.08,921,9.21,438,4.38,917,9.17,739,7.39,674,6.74,220,2.2,555,5.55,220,2.2,835,8.35,253,2.53,481,4.81,1
2024-01-23 12:23:00,+44 596 5152507,541,5.41,243,2.43,108,1.08,689,6.89,210,2.1,173,1.73,269,2.69,66,0.66,422,4.22,253,2.53,222,2.22,490,4.9,268,2.68,37,0.37,594,5.94,0
2024-01-23 13:29:00,+91 729 7647084,285,2.85,851,8.51,491,4.91,155,1.55,751,7.51,260,2.6,227,2.27,387,3.87,638,6.38,114,1.14,166,1.66,407,4.07,124,1.24,173,1.73,779,7.79,0
2024-01-23 11:42:00,+44 586 4072060,656,6.56,286,2.86,187,1.87,786,7.86,904,9.04,925,9.25,650,6.5,661,6.61,697,6.97,139,1.39,569,5.69,617,6.17,717,7.17,174,1.74,486,4.86,1
2024-01-23 13:30:00,+81 620 1654687,292,2.92,311,3.11,574,5.74,938,9.38,424,4.24,373,3.73,657,6.57,579,5.79,184,1.84,578,5.78,924,9.24,341,3.41,915,9.15,534,5.34,367,3.67,1
2024-01-23 13:00:00,+61 495 2688019,920,9.2,976,9.76,374,3.74,524,5.24,579,5.79,977,9.77,611,6.11,308,3.08,861,8.61,454,4.54,409,4.09,958,9.58,661,6.61,307,3.07,533,5.33,1
2024-01-23 13:45:00,+1 510 4853550,517,5.17,623,6.23,131,1.31,538,5.38,771,7.71,116,1.16,185,1.85,956,9.56,714,7.14,558,5.58,844,8.44,334,3.34,932,9.32,297,2.97,724,7.24,1
2024-01-23 13:31:00,+91 988 4785948,916,9.16,241,2.41,956,9.56,627,6.27,881,8.81,742,7.42,635,6.35,554,5.54,489,4.89,732,7.32,938,9.38,22,0.22,115,1.15,114,1.14,594,5.94,1
2024-01-23 12:09:00,+91 648 8364475,805,8.05,622,6.22,790,7.9,356,3.56,502,5.02,719,7.19,504,5.04,449,4.49,785,7.85,927,9.27,18,0.18,229,2.29,266,2.66,926,9.26,605,6.05,1
2024-01-23 11:26:00,+61 450 8496045,307,3.07,379,3.79,116,1.16,537,5.37,415,4.15,981,9.81,480,4.8,392,3.92,292,2.92,254,2.54,62,0.62,439,4.39,839,8.39,984,9.84,969,9.69,0
2024-01-23 12:43:00,+44 751 4648944,12,0.12,496,4.96,584,5.84,400,4.0,617,6.17,212,2.12,328,3.28,106,1.06,947,9.47,901,9.01,603,6.03,463,4.63,244,2.44,8,0.08,549,5.49,0
2024-01-23 12:42:00,+44 837 2735856,592,5.92,260,2.6,980,9.8,985,9.85,128,1.28,248,2.48,606,6.06,63,0.63,623,6.23,917,9.17,465,4.65,948,9.48,679,6.79,709,7.09,985,9.85,1
2024-01-23 12:11:00,+61 224 5112817,774,7.74,428,4.28,956,9.56,107,1.07,124,1.24,693,6.93,456,4.56,98,0.98,330,3.3,918,9.18,804,8.04,562,5.62,289,2.89,290,2.9,315,3.15,0
2024-01-23 13:27:00,+91 961 1089186,484,4.84,640,6.4,937,9.37,985,9.85,963,9.63,181,1.81,64,0.64,187,1.87,155,1.55,488,4.88,559,5.59,139,1.39,258,2.58,396,3.96,857,8.57,1
2024-01-23 11:39:00,+44 484 1592776,4,0.04,289,2.89,157,1.57,888,8.88,877,8.77,953,9.53,302,3.02,57,0.57,597,5.97,636,6.36,924,9.24,202,2.02,467,4.67,234,2.34,918,9.18,1
2024-01-23 12:29:00,+92 149 8824991,233,2.33,946,9.46,868,8.68,241,2.41,196,1.96,498,4.98,73,0.73,705,7.05,913,9.13,90,0.9,575,5.75,104,1.04,115,1.15,235,2.35,533,5.33,0
2024-01-23 13:20:00,+44 292 3025815,581,5.81,82,0.82,471,4.71,26,0.26,595,5.95,525,5.25,554,5.54,860,8.6,559,5.59,181,1.81,834,8.34,615,6.15,878,8.78,483,4.83,537,5.37,0
2024-01-23 11:55:00,+92 229 5398886,861,8.61,436,4.36,550,5.5,405,4.05,949,9.49,835,8.35,93,0.93,593,5.93,319,3.19,922,9.22,882,8.82,568,5.68,823,8.23,804,8.04,746,7.46,1
2024-01-23 11:05:00,+91 128 4975554,345,3.45,510,5.1,649,6.49,913,9.13,846,8.46,921,9.21,127,1.27,379,3.79,340,3.4,30,0.3,181,1.81,887,8.87,99,0.99,867,8.67,717,7.17,1
2024-01-23 11:40:00,+92 365 7291676,507,5.07,163,1.63,680,6.8,774,7.74,923,9.23,370,3.7,553,5.53,683,6.83,825,8.25,104,1.04,619,6.19,218,2.18,291,2.91,907,9.07,301,3.01,1
2024-01-23 11:53:00,+61 736 6705256,817,8.17,771,7.71,209,2.09,441,4.41,671,6.71,550,5.5,582,5.82,964,9.64,204,2.04,435,4.35,309,3.09,589,5.89,557,5.57,889,8.89,344,3.44,1
2024-01-23 11:56:00,+44 357 7238219,224,2.24,777,7.77,183,1.83,17,0.17,101,1.01,286,2.86,498,4.98,245,2.45,839,8.39,67,0.67,416,4.16,983,9.83,24,0.24,597,5.97,718,7.18,0
2024-01-23 13:37:00,+92 270 6169274,585,5.85,530,5.3,332,3.32,625,6.25,89,0.89,377,3.77,296,2.96,309,3.09,325,3.25,836,8.36,220,2.2,844,8.44,453,4.53,760,7.6,652,6.52,0
2024-01-23 11:02:00,+44 990 6326911,278,2.78,260,2.6,190,1.9,704,7.04,668,6.68,628,6.28,966,9.66,762,7.62,12,0.12,232,2.32,261,2.61,824,8.24,825,8.25,115,1.15,840,8.4,0
2024-01-23 11:28:00,+61 376 8088403,266,2.66,768,7.68,918,9.18,104,1.04,177,1.77,787,7.87,841,8.41,268,2.68,597,5.97,951,9.51,733,7.33,748,7.48,51,0.51,635,6.35,388,3.88,1
2024-01-23 13:08:00,+91 582 1400098,847,8.47,36,0.36,363,3.63,695,6.95,295,2.95,589,5.89,853,8.53,994,9.94,937,9.37,226,2.26,812,8.12,98,0.98,257,2.57,572,5.72,384,3.84,1
2024-01-23 11:56:00,+91 633 2641137,673,6.73,577,5.77,427,4.27,487,4.87,746,7.46,339,3.39,652,6.52,236,2.36,170,1.7,86,0.86,880,8.8,641,6.41,821,8.21,683,6.83,296,2.96,0
2024-01-23 12:24:00,+91 297 6914392,773,7.73,937,9.37,262,2.62,581,5.81,21,0.21,96,0.96,82,0.82,386,3.86,66,0.66,730,7.3,623,6.23,156,1.56,264,2.64,722,7.22,860,8.6,0
2024-01-23 12:10:00,+1 588 8402944,490,4.9,402,4.02,300,3.0,112,1.12,402,4.02,297,2.97,398,3.98,72,0.72,772,7.72,176,1.76,847,8.47,539,5.39,75,0.75,659,6.59,53,0.53,0
2024-01-23 11:46:00,+91 956 1936318,392,3.92,306,3.06,129,1.29,684,6.84,258,2.58,969,9.69,377,3.77,253,2.53,517,5.17,226,2.26,631,6.31,513,5.13,183,1.83,159,1.59,105,1.05,0
2024-01-23 11:51:00,+92 425 4534289,593,5.93,997,9.97,427,4.27,89,0.89,752,7.52,808,8.08,71,0.71,206,2.06,394,3.94,654,6.54,642,6.42,899,8.99,24,0.24,755,7.55,524,5.24,1
2024-01-23 11:25:00,+92 160 1904986,585,5.85,766,7.66,364,3.64,18,0.18,227,2.27,742,7.42,269,2.69,381,3.81,315,3.15,574,5.74,847,8.47,585,5.85,571,5.71,397,3.97,60,0.6,0
2024-01-23 13:32:00,+92 508 7958796,189,1.89,811,8.11,526,5.26,127,1.27,250,2.5,242,2.42,119,1.19,852,8.52,648,6.48,513,5.13,273,2.73,448,4.48,344,3.44,470,4.7,395,3.95,0
2024-01-23 12:26:00,+81 945 9239114,898,8.98,258,2.58,691,6.91,277,2.77,837,8.37,659,6.59,89,0.89,970,9.7,526,5.26,882,8.82,1,0.01,661,6.61,359,3.59,217,2.17,585,5.85,1
2024-01-23 12:58:00,+1 279 1654556,28,0.28,585,5.85,144,1.44,722,7.22,512,5.12,385,3.85,775,7.75,615,6.15,711,7.11,38,0.38,603,6.03,20,0.2,829,8.29,240,2.4,187,1.87,0
2024-01-23 11:09:00,+92 964 9764020,77,0.77,268,2.68,954,9.54,38,0.38,946,9.46,807,8.07,690,6.9,965,9.65,529,5.29,770,7.7,65,0.65,269,2.69,457,4.57,244,2.44,84,0.84,0
2024-01-23 11:08:00,+91 183 9719425,905,9.05,296,2.96,454,4.54,488,4.88,386,3.86,729,7.29,494,4.94,825,8.25,549,5.49,465,4.65,299,2.99,109,1.09,562,5.62,123,1.23,233,2.33,0
2024-01-23 12:52:00,+81 102 1607436,520,5.2,273,2.73,102,1.02,70,0.7,829,8.29,317,3.17,240,2.4,548,5.48,209,2.09,229,2.29,964,9.64,92,0.92,82,0.82,851,8.51,786,7.86,0
2024-01-23 12:08:00,+1 375 7627909,687,6.87,549,5.49,703,7.03,464,4.64,508,5.08,599,5.99,237,2.37,50,0.5,209,2.09,879,8.79,347,3.47,364,3.64,196,1.96,895,8.95,708,7.08,1
2024-01-23 11:26:00,+1 492 3040401,58,0.58,730,7.3,254,2.54,300,3.0,740,7.4,659,6.59,199,1.99,681,6.81,664,6.64,47,0.47,167,1.67,513,5.13,296,2.96,463,4.63,588,5.88,0
2024-01-23 13:22:00,+91 557 7861044,234,2.34,941,9.41,450,4.5,697,6.97,99,0.99,654,6.54,60,0.6,219,2.19,416,4.16,817,8.17,395,3.95,899,8.99,699,6.99,186,1.86,185,1.85,0
2024-01-23 12:35:00,+81 180 9820367,918,9.18,724,7.24,801,8.01,724,7.24,675,6.75,632,6.32,287,2.87,331,3.31,968,9.68,747,7.47,639,6.39,795,7.95,255,2.55,308,3.08,448,4.48,1
2024-01-23 13:44:00,+44 813 9124728,450,4.5,844,8.44,90,0.9,512,5.12,5,0.05,822,8.22,780,7.8,47,0.47,189,1.89,765,7.65,854,8.54,893,8.93,345,3.45,557,5.57,253,2.53,1
2024-01-23 12:49:00,+44 236 4478647,467,4.67,1,0.01,101,1.01,412,4.12,119,1.19,897,8.97,36,0.36,369,3.69,237,2.37,820,8.2,384,3.84,179,1.79,999,9.99,995,9.95,225,2.25,0
2024-01-23 11:51:00,+91 340 1045842,523,5.23,334,3.34,984,9.84,955,9.55,282,2.82,452,4.52,789,7.89,110,1.1,573,5.73,607,6.07,491,4.91,749,7.49,357,3.57,393,3.93,317,3.17,1
2024-01-23 12:38:00,+91 127 1140758,516,5.16,963,9.63,334,3.34,463,4.63,701,7.01,143,1.43,871,8.71,50,0.5,246,2.46,41,0.41,978,9.78,251,2.51,269,2.69,237,2.37,173,1.73,0
2024-01-23 13:44:00,+91 888 9190769,785,7.85,893,8.93,930,9.3,26,0.26,181,1.81,1000,10.0,138,1.38,316,3.16,718,7.18,759,7.59,928,9.28,337,3.37,980,9.8,386,3.86,936,9.36,1
2024-01-23 12:30:00,+44 600 4943067,556,5.56,32,0.32,465,4.65,821,8.21,954,9.54,525,5.25,491,4.91,922,9.22,102,1.02,180,1.8,603,6.03,222,2.22,696,6.96,441,4.41,97,0.97,0
2024-01-23 13:08:00,+44 238 3359302,237,2.37,907,9.07,435,4.35,654,6.54,634,6.34,369,3.69,166,1.66,430,4.3,631,6.31,608,6.08,375,3.75,647,6.47,651,6.51,52,0.52,591,5.91,0
2024-01-23 12:29:00,+1 389 8129660,442,4.42,774,7.74,396,3.96,92,0.92,553,5.53,562,5.62,170,1.7,269,2.69,505,5.05,481,4.81,534,5.34,309,3.09,252,2.52,681,6.81,911,9.11,0
2024-01-23 11:08:00,+91 252 2057295,693,6.93,666,6.66,984,9.84,356,3.56,492,4.92,143,1.43,574,5.74,450,4.5,340,3.4,578,5.78,250,2.5,275,2.75,346,3.46,46,0.46,541,5.41,0
2024-01-23 12:08:00,+92 531 9149607,225,2.25,291,2.91,373,3.73,398,3.98,683,6.83,538,5.38,761,7.61,74,0.74,549,5.49,953,9.53,219,2.19,137,1.37,307,3.07,280,2.8,600,6.0,0
2024-01-23 13:31:00,+61 872 9794236,189,1.89,101,1.01,612,6.12,169,1.69,486,4.86,683,6.83,898,8.98,439,4.39,533,5.33,914,9.14,446,4.46,425,4.25,940,9.4,184,1.84,237,2.37,0
2024-01-23 11:51:00,+1 267 3022267,847,8.47,857,8.57,772,7.72,111,1.11,349,3.49,103,1.03,628,6.28,522,5.22,929,9.29,95,0.95,33,0.33,681,6.81,910,9.1,11,0.11,848,8.48,0
2024-01-23 12:05:00,+91 268 6903487,794,7.94,914,9.14,322,3.22,696,6.96,860,8.6,693,6.93,528,5.28,689,6.89,692,6.92,214,2.14,351,3.51,709,7.09,785,7.85,719,7.19,354,3.54,1
2024-01-23 13:12:00,+61 583 7910082,598,5.98,79,0.79,641,6.41,654,6.54,876,8.76,993,9.93,75,0.75,392,3.92,690,6.9,679,6.79,215,2.15,765,7.65,443,4.43,401,4.01,794,7.94,1
2024-01-23 13:49:00,+81 367 2895652,531,5.31,386,3.86,395,3.95,386,3.86,24,0.24,768,7.68,116,1.16,138,1.38,601,6.01,623,6.23,531,5.31,74,0.74,29,0.29,815,8.15,391,3.91,0
2024-01-23 11:50:00,+91 323 7179063,140,1.4,35,0.35,824,8.24,5,0.05,62,0.62,383,3.83,863,8.63,175,1.75,709,7.09,947,9.47,486,4.86,234,2.34,249,2.49,769,7.69,82,0.82,0
2024-01-23 12:37:00,+92 650 6857068,407,4.07,251,2.51,542,5.42,560,5.6,130,1.3,296,2.96,702,7.02,312,3.12,907,9.07,155,1.55,210,2.1,552,5.52,360,3.6,989,9.89,383,3.83,0
2024-01-23 12:13:00,+81 627 2271596,857,8.57,900,9.0,152,1.52,795,7.95,160,1.6,508,5.08,500,5.0,604,6.04,223,2.23,602,6.02,505,5.05,731,7.31,884,8.84,319,3.19,668,6.68,1
2024-01-23 11:37:00,+81 879 9412688,527,5.27,251,2.51,51,0.51,358,3.58,512,5.12,194,1.94,347,3.47,795,7.95,540,5.4,196,1.96,897,8.97,517,5.17,29,0.29,737,7.37,592,5.92,0
2024-01-23 13:42:00,+81 819 3441306,356,3.56,86,0.86,479,4.79,514,5.14,982,9.82,619,6.19,842,8.42,850,8.5,441,4.41,645,6.45,674,6.74,898,8.98,885,8.85,648,6.48,414,4.14,1
2024-01-23 12:57:00,+92 932 5389953,679,6.79,764,7.64,978,9.78,358,3.58,381,3.81,353,3.53,605,6.05,601,6.01,682,6.82,783,7.83,977,9.77,97,0.97,538,5.38,156,1.56,743,7.43,1
2024-01-23 11:55:00,+1 275 6562575,579,5.79,530,5.3,496,4.96,263,2.63,188,1.88,324,3.24,285,2.85,536,5.36,163,1.63,593,5.93,974,9.74,118,1.18,429,4.29,179,1.79,214,2.14,0
2024-01-23 11:59:00,+44 614 7413678,219,2.19,148,1.48,681,6.81,521,5.21,599,5.99,219,2.19,507,5.07,943,9.43,993,9.93,315,3.15,84,0.84,12,0.12,309,3.09,519,5.19,307,3.07,0
2024-01-23 13:34:00,+44 731 9129005,280,2.8,962,9.62,356,3.56,837,8.37,197,1.97,601,6.01,320,3.2,780,7.8,601,6.01,514,5.14,712,7.12,658,6.58,710,7.1,383,3.83,859,8.59,1
2024-01-23 12:43:00,+44 329 9481999,734,7.34,265,2.65,47,0.47,645,6.45,634,6.34,401,4.01,516,5.16,165,1.65,890,8.9,913,9.13,622,6.22,609,6.09,760,7.6,977,9.77,128,1.28,1
2024-01-23 13:18:00,+44 767 9480033,597,5.97,824,8.24,995,9.95,619,6.19,60,0.6,916,9.16,129,1.29,801,8.01,569,5.69,987,9.87,438,4.38,757,7.57,615,6.15,589,5.89,868,8.68,1
2024-01-23 12:11:00,+91 628 7901132,140,1.4,650,6.5,432,4.32,696,6.96,66,0.66,489,4.89,219,2.19,456,4.56,840,8.4,546,5.46,363,3.63,233,2.33,671,6.71,517,5.17,65,0.65,0
2024-01-23 11:31:00,+81 111 4705232,695,6.95,558,5.58,737,7.37,246,2.46,323,3.23,228,2.28,167,1.67,304,3.04,531,5.31,356,3.56,169,1.69,500,5.0,983,9.83,872,8.72,181,1.81,0
2024-01-23 13:42:00,+91 836 7878320,252,2.52,126,1.26,189,1.89,102,1.02,821,8.21,503,5.03,201,2.01,192,1.92,71,0.71,676,6.76,285,2.85,481,4.81,755,7.55,198,1.98,210,2.1,0
2024-01-23 12:36:00,+91 326 6676812,515,5.15,715,7.15,253,2.53,602,6.02,163,1.63,264,2.64,800,8.0,976,9.76,439,4.39,476,4.76,973,9.73,126,1.26,372,3.72,580,5.8,135,1.35,1
